State,fips_codes,Year
OH,39001,1987
OH,39001,1988
OH,39001,1989
OH,39001,1990
OH,39001,1991
OH,39001,1992
OH,39001,1993
OH,39001,1994
OH,39001,1995
OH,39001,1996
OH,39001,1997
OH,39001,1998
OH,39001,1999
OH,39001,2000
OH,39001,2001
OH,39001,2002
OH,39001,2003
OH,39001,2004
OH,39001,2005
OH,39001,2006
OH,39001,2007
OH,39001,2008
OH,39001,2009
OH,39001,2010
OH,39001,2011
OH,39001,2012
OH,39001,2013
OH,39001,2014
OH,39001,2015
OH,39001,2016
OH,39001,2017
OH,39003,1970
OH,39003,1971
OH,39003,1972
OH,39003,1973
OH,39003,1974
OH,39003,1975
OH,39003,1976
OH,39003,1977
OH,39003,1978
OH,39003,1979
OH,39003,1980
OH,39003,1981
OH,39003,1982
OH,39003,1983
OH,39003,1984
OH,39003,1985
OH,39003,1986
OH,39003,1987
OH,39003,1988
OH,39003,1989
OH,39003,1990
OH,39003,1991
OH,39003,1992
OH,39003,1993
OH,39003,1994
OH,39003,1995
OH,39003,1996
OH,39003,1997
OH,39003,1998
OH,39003,1999
OH,39003,2000
OH,39003,2001
OH,39003,2002
OH,39003,2003
OH,39003,2004
OH,39003,2005
OH,39003,2006
OH,39003,2007
OH,39003,2008
OH,39003,2009
OH,39003,2010
OH,39003,2011
OH,39003,2012
OH,39003,2013
OH,39003,2014
OH,39003,2015
OH,39003,2016
OH,39003,2017
OH,39005,1970
OH,39005,1971
OH,39005,1972
OH,39005,1973
OH,39005,1974
OH,39005,1975
OH,39005,1976
OH,39005,1977
OH,39005,1978
OH,39005,1979
OH,39005,1980
OH,39005,1981
OH,39005,1982
OH,39005,1983
OH,39005,1984
OH,39005,1985
OH,39005,1986
OH,39005,1987
OH,39005,1988
OH,39005,1989
OH,39005,1990
OH,39005,1991
OH,39005,1992
OH,39005,1993
OH,39005,1994
OH,39005,1995
OH,39005,1996
OH,39005,1997
OH,39005,1998
OH,39005,1999
OH,39005,2000
OH,39005,2001
OH,39005,2002
OH,39005,2003
OH,39005,2004
OH,39005,2005
OH,39005,2006
OH,39005,2007
OH,39005,2008
OH,39005,2009
OH,39005,2010
OH,39005,2011
OH,39005,2012
OH,39005,2013
OH,39005,2014
OH,39005,2015
OH,39005,2016
OH,39005,2017
OH,39007,1970
OH,39007,1971
OH,39007,1972
OH,39007,1973
OH,39007,1974
OH,39007,1975
OH,39007,1976
OH,39007,1977
OH,39007,1978
OH,39007,1979
OH,39007,1980
OH,39007,1981
OH,39007,1982
OH,39007,1983
OH,39007,1984
OH,39007,1985
OH,39007,1986
OH,39007,1987
OH,39007,1988
OH,39007,1989
OH,39007,1990
OH,39007,1991
OH,39007,1992
OH,39007,1993
OH,39007,1994
OH,39007,1995
OH,39007,1996
OH,39007,1997
OH,39007,1998
OH,39007,1999
OH,39007,2000
OH,39007,2001
OH,39007,2002
OH,39007,2003
OH,39007,2004
OH,39007,2005
OH,39007,2006
OH,39007,2007
OH,39007,2008
OH,39007,2009
OH,39007,2010
OH,39007,2011
OH,39007,2012
OH,39007,2013
OH,39007,2014
OH,39007,2015
OH,39007,2016
OH,39007,2017
OH,39009,1970
OH,39009,1971
OH,39009,1972
OH,39009,1973
OH,39009,1974
OH,39009,1975
OH,39009,1976
OH,39009,1977
OH,39009,1978
OH,39009,1979
OH,39009,1980
OH,39009,1981
OH,39009,1982
OH,39009,1983
OH,39009,1984
OH,39009,1985
OH,39009,1986
OH,39009,1987
OH,39009,1988
OH,39009,1989
OH,39009,1990
OH,39009,1991
OH,39009,1992
OH,39009,1993
OH,39009,1994
OH,39009,1995
OH,39009,1996
OH,39009,1997
OH,39009,1998
OH,39009,1999
OH,39009,2000
OH,39009,2001
OH,39009,2002
OH,39009,2003
OH,39009,2004
OH,39009,2005
OH,39009,2006
OH,39009,2007
OH,39009,2008
OH,39009,2009
OH,39009,2010
OH,39009,2011
OH,39009,2012
OH,39009,2013
OH,39009,2014
OH,39009,2015
OH,39009,2016
OH,39009,2017
OH,39011,1970
OH,39011,1971
OH,39011,1972
OH,39011,1973
OH,39011,1974
OH,39011,1975
OH,39011,1976
OH,39011,1977
OH,39011,1978
OH,39011,1979
OH,39011,1980
OH,39011,1981
OH,39011,1982
OH,39011,1983
OH,39011,1984
OH,39011,1985
OH,39011,1986
OH,39011,1987
OH,39011,1988
OH,39011,1989
OH,39011,1990
OH,39011,1991
OH,39011,1992
OH,39011,1993
OH,39011,1994
OH,39011,1995
OH,39011,1996
OH,39011,1997
OH,39011,1998
OH,39011,1999
OH,39011,2000
OH,39011,2001
OH,39011,2002
OH,39011,2003
OH,39011,2004
OH,39011,2005
OH,39011,2006
OH,39011,2007
OH,39011,2008
OH,39011,2009
OH,39011,2010
OH,39011,2011
OH,39011,2012
OH,39011,2013
OH,39011,2014
OH,39011,2015
OH,39011,2016
OH,39011,2017
OH,39013,1970
OH,39013,1971
OH,39013,1972
OH,39013,1973
OH,39013,1974
OH,39013,1975
OH,39013,1976
OH,39013,1977
OH,39013,1978
OH,39013,1979
OH,39013,1980
OH,39013,1981
OH,39013,1982
OH,39013,1983
OH,39013,1984
OH,39013,1985
OH,39013,1986
OH,39013,1987
OH,39013,1988
OH,39013,1989
OH,39013,1990
OH,39013,1991
OH,39013,1992
OH,39013,1993
OH,39013,1994
OH,39013,1995
OH,39013,1996
OH,39013,1997
OH,39013,1998
OH,39013,1999
OH,39013,2000
OH,39013,2001
OH,39013,2002
OH,39013,2003
OH,39013,2004
OH,39013,2005
OH,39013,2006
OH,39013,2007
OH,39013,2008
OH,39013,2009
OH,39013,2010
OH,39013,2011
OH,39013,2012
OH,39013,2013
OH,39013,2014
OH,39013,2015
OH,39013,2016
OH,39013,2017
OH,39015,1970
OH,39015,1971
OH,39015,1972
OH,39015,1973
OH,39015,1974
OH,39015,1975
OH,39015,1976
OH,39015,1977
OH,39015,1978
OH,39015,1979
OH,39015,1980
OH,39015,1981
OH,39015,1982
OH,39015,1983
OH,39015,1984
OH,39015,1985
OH,39015,1986
OH,39015,1987
OH,39015,1988
OH,39015,1989
OH,39015,1990
OH,39015,1991
OH,39015,1992
OH,39015,1993
OH,39015,1994
OH,39015,1995
OH,39015,1996
OH,39015,1997
OH,39015,1998
OH,39015,1999
OH,39015,2000
OH,39015,2001
OH,39015,2002
OH,39015,2003
OH,39015,2004
OH,39015,2005
OH,39015,2006
OH,39015,2007
OH,39015,2008
OH,39015,2009
OH,39015,2010
OH,39015,2011
OH,39015,2012
OH,39015,2013
OH,39015,2014
OH,39015,2015
OH,39015,2016
OH,39015,2017
OH,39017,1970
OH,39017,1971
OH,39017,1972
OH,39017,1973
OH,39017,1974
OH,39017,1975
OH,39017,1976
OH,39017,1977
OH,39017,1978
OH,39017,1979
OH,39017,1980
OH,39017,1981
OH,39017,1982
OH,39017,1983
OH,39017,1984
OH,39017,1985
OH,39017,1986
OH,39017,1987
OH,39017,1988
OH,39017,1989
OH,39017,1990
OH,39017,1991
OH,39017,1992
OH,39017,1993
OH,39017,1994
OH,39017,1995
OH,39017,1996
OH,39017,1997
OH,39017,1998
OH,39017,1999
OH,39017,2000
OH,39017,2001
OH,39017,2002
OH,39017,2003
OH,39017,2004
OH,39017,2005
OH,39017,2006
OH,39017,2007
OH,39017,2008
OH,39017,2009
OH,39017,2010
OH,39017,2011
OH,39017,2012
OH,39017,2013
OH,39017,2014
OH,39017,2015
OH,39017,2016
OH,39017,2017
OH,39019,1970
OH,39019,1971
OH,39019,1972
OH,39019,1973
OH,39019,1974
OH,39019,1975
OH,39019,1976
OH,39019,1977
OH,39019,1978
OH,39019,1979
OH,39019,1980
OH,39019,1981
OH,39019,1982
OH,39019,1983
OH,39019,1984
OH,39019,1985
OH,39019,1986
OH,39019,1987
OH,39019,1988
OH,39019,1989
OH,39019,1990
OH,39019,1991
OH,39019,1992
OH,39019,1993
OH,39019,1994
OH,39019,1995
OH,39019,1996
OH,39019,1997
OH,39019,1998
OH,39019,1999
OH,39019,2000
OH,39019,2001
OH,39019,2002
OH,39019,2003
OH,39019,2004
OH,39019,2005
OH,39019,2006
OH,39019,2007
OH,39019,2008
OH,39019,2009
OH,39019,2010
OH,39019,2011
OH,39019,2012
OH,39019,2013
OH,39019,2014
OH,39019,2015
OH,39019,2016
OH,39019,2017
OH,39021,1970
OH,39021,1971
OH,39021,1972
OH,39021,1973
OH,39021,1974
OH,39021,1975
OH,39021,1976
OH,39021,1977
OH,39021,1978
OH,39021,1979
OH,39021,1980
OH,39021,1981
OH,39021,1982
OH,39021,1983
OH,39021,1984
OH,39021,1985
OH,39021,1986
OH,39021,1987
OH,39021,1988
OH,39021,1989
OH,39021,1990
OH,39021,1991
OH,39021,1992
OH,39021,1993
OH,39021,1994
OH,39021,1995
OH,39021,1996
OH,39021,1997
OH,39021,1998
OH,39021,1999
OH,39021,2000
OH,39021,2001
OH,39021,2002
OH,39021,2003
OH,39021,2004
OH,39021,2005
OH,39021,2006
OH,39021,2007
OH,39021,2008
OH,39021,2009
OH,39021,2010
OH,39021,2011
OH,39021,2012
OH,39021,2013
OH,39021,2014
OH,39021,2015
OH,39021,2016
OH,39021,2017
OH,39023,1970
OH,39023,1971
OH,39023,1972
OH,39023,1973
OH,39023,1974
OH,39023,1975
OH,39023,1976
OH,39023,1977
OH,39023,1978
OH,39023,1979
OH,39023,1980
OH,39023,1981
OH,39023,1982
OH,39023,1983
OH,39023,1984
OH,39023,1985
OH,39023,1986
OH,39023,1987
OH,39023,1988
OH,39023,1989
OH,39023,1990
OH,39023,1991
OH,39023,1992
OH,39023,1993
OH,39023,1994
OH,39023,1995
OH,39023,1996
OH,39023,1997
OH,39023,1998
OH,39023,1999
OH,39023,2000
OH,39023,2001
OH,39023,2002
OH,39023,2003
OH,39023,2004
OH,39023,2005
OH,39023,2006
OH,39023,2007
OH,39023,2008
OH,39023,2009
OH,39023,2010
OH,39023,2011
OH,39023,2012
OH,39023,2013
OH,39023,2014
OH,39023,2015
OH,39023,2016
OH,39023,2017
OH,39025,1970
OH,39025,1971
OH,39025,1972
OH,39025,1973
OH,39025,1974
OH,39025,1975
OH,39025,1976
OH,39025,1977
OH,39025,1978
OH,39025,1979
OH,39025,1980
OH,39025,1981
OH,39025,1982
OH,39025,1983
OH,39025,1984
OH,39025,1985
OH,39025,1986
OH,39025,1987
OH,39025,1988
OH,39025,1989
OH,39025,1990
OH,39025,1991
OH,39025,1992
OH,39025,1993
OH,39025,1994
OH,39025,1995
OH,39025,1996
OH,39025,1997
OH,39025,1998
OH,39025,1999
OH,39025,2000
OH,39025,2001
OH,39025,2002
OH,39025,2003
OH,39025,2004
OH,39025,2005
OH,39025,2006
OH,39025,2007
OH,39025,2008
OH,39025,2009
OH,39025,2010
OH,39025,2011
OH,39025,2012
OH,39025,2013
OH,39025,2014
OH,39025,2015
OH,39025,2016
OH,39025,2017
OH,39027,1970
OH,39027,1971
OH,39027,1972
OH,39027,1973
OH,39027,1974
OH,39027,1975
OH,39027,1976
OH,39027,1977
OH,39027,1978
OH,39027,1979
OH,39027,1980
OH,39027,1981
OH,39027,1982
OH,39027,1983
OH,39027,1984
OH,39027,1985
OH,39027,1986
OH,39027,1987
OH,39027,1988
OH,39027,1989
OH,39027,1990
OH,39027,1991
OH,39027,1992
OH,39027,1993
OH,39027,1994
OH,39027,1995
OH,39027,1996
OH,39027,1997
OH,39027,1998
OH,39027,1999
OH,39027,2000
OH,39027,2001
OH,39027,2002
OH,39027,2003
OH,39027,2004
OH,39027,2005
OH,39027,2006
OH,39027,2007
OH,39027,2008
OH,39027,2009
OH,39027,2010
OH,39027,2011
OH,39027,2012
OH,39027,2013
OH,39027,2014
OH,39027,2015
OH,39027,2016
OH,39027,2017
OH,39029,1970
OH,39029,1971
OH,39029,1972
OH,39029,1973
OH,39029,1974
OH,39029,1975
OH,39029,1976
OH,39029,1977
OH,39029,1978
OH,39029,1979
OH,39029,1980
OH,39029,1981
OH,39029,1982
OH,39029,1983
OH,39029,1984
OH,39029,1985
OH,39029,1986
OH,39029,1987
OH,39029,1988
OH,39029,1989
OH,39029,1990
OH,39029,1991
OH,39029,1992
OH,39029,1993
OH,39029,1994
OH,39029,1995
OH,39029,1996
OH,39029,1997
OH,39029,1998
OH,39029,1999
OH,39029,2000
OH,39029,2001
OH,39029,2002
OH,39029,2003
OH,39029,2004
OH,39029,2005
OH,39029,2006
OH,39029,2007
OH,39029,2008
OH,39029,2009
OH,39029,2010
OH,39029,2011
OH,39029,2012
OH,39029,2013
OH,39029,2014
OH,39029,2015
OH,39029,2016
OH,39029,2017
OH,39031,1970
OH,39031,1971
OH,39031,1972
OH,39031,1973
OH,39031,1974
OH,39031,1975
OH,39031,1976
OH,39031,1977
OH,39031,1978
OH,39031,1979
OH,39031,1980
OH,39031,1981
OH,39031,1982
OH,39031,1983
OH,39031,1984
OH,39031,1985
OH,39031,1986
OH,39031,1987
OH,39031,1988
OH,39031,1989
OH,39031,1990
OH,39031,1991
OH,39031,1992
OH,39031,1993
OH,39031,1994
OH,39031,1995
OH,39031,1996
OH,39031,1997
OH,39031,1998
OH,39031,1999
OH,39031,2000
OH,39031,2001
OH,39031,2002
OH,39031,2003
OH,39031,2004
OH,39031,2005
OH,39031,2006
OH,39031,2007
OH,39031,2008
OH,39031,2009
OH,39031,2010
OH,39031,2011
OH,39031,2012
OH,39031,2013
OH,39031,2014
OH,39031,2015
OH,39031,2016
OH,39031,2017
OH,39033,1970
OH,39033,1971
OH,39033,1972
OH,39033,1973
OH,39033,1974
OH,39033,1975
OH,39033,1976
OH,39033,1977
OH,39033,1978
OH,39033,1979
OH,39033,1980
OH,39033,1981
OH,39033,1982
OH,39033,1983
OH,39033,1984
OH,39033,1985
OH,39033,1986
OH,39033,1987
OH,39033,1988
OH,39033,1989
OH,39033,1990
OH,39033,1991
OH,39033,1992
OH,39033,1993
OH,39033,1994
OH,39033,1995
OH,39033,1996
OH,39033,1997
OH,39033,1998
OH,39033,1999
OH,39033,2000
OH,39033,2001
OH,39033,2002
OH,39033,2003
OH,39033,2004
OH,39033,2005
OH,39033,2006
OH,39033,2007
OH,39033,2008
OH,39033,2009
OH,39033,2010
OH,39033,2011
OH,39033,2012
OH,39033,2013
OH,39033,2014
OH,39033,2015
OH,39033,2016
OH,39033,2017
OH,39035,1970
OH,39035,1971
OH,39035,1972
OH,39035,1973
OH,39035,1974
OH,39035,1975
OH,39035,1976
OH,39035,1977
OH,39035,1978
OH,39035,1979
OH,39035,1980
OH,39035,1981
OH,39035,1982
OH,39035,1983
OH,39035,1984
OH,39035,1985
OH,39035,1986
OH,39035,1987
OH,39035,1988
OH,39035,1989
OH,39035,1990
OH,39035,1991
OH,39035,1992
OH,39035,1993
OH,39035,1994
OH,39035,1995
OH,39035,1996
OH,39035,1997
OH,39035,1998
OH,39035,1999
OH,39035,2000
OH,39035,2001
OH,39035,2002
OH,39035,2003
OH,39035,2004
OH,39035,2005
OH,39035,2006
OH,39035,2007
OH,39035,2008
OH,39035,2009
OH,39035,2010
OH,39035,2011
OH,39035,2012
OH,39035,2013
OH,39035,2014
OH,39035,2015
OH,39035,2016
OH,39035,2017
OH,39037,1970
OH,39037,1971
OH,39037,1972
OH,39037,1973
OH,39037,1974
OH,39037,1975
OH,39037,1976
OH,39037,1977
OH,39037,1978
OH,39037,1979
OH,39037,1980
OH,39037,1981
OH,39037,1982
OH,39037,1983
OH,39037,1984
OH,39037,1985
OH,39037,1986
OH,39037,1987
OH,39037,1988
OH,39037,1989
OH,39037,1990
OH,39037,1991
OH,39037,1992
OH,39037,1993
OH,39037,1994
OH,39037,1995
OH,39037,1996
OH,39037,1997
OH,39037,1998
OH,39037,1999
OH,39037,2000
OH,39037,2001
OH,39037,2002
OH,39037,2003
OH,39037,2004
OH,39037,2005
OH,39037,2006
OH,39037,2007
OH,39037,2008
OH,39037,2009
OH,39037,2010
OH,39037,2011
OH,39037,2012
OH,39037,2013
OH,39037,2014
OH,39037,2015
OH,39037,2016
OH,39037,2017
OH,39039,1970
OH,39039,1971
OH,39039,1972
OH,39039,1973
OH,39039,1974
OH,39039,1975
OH,39039,1976
OH,39039,1977
OH,39039,1978
OH,39039,1979
OH,39039,1980
OH,39039,1981
OH,39039,1982
OH,39039,1983
OH,39039,1984
OH,39039,1985
OH,39039,1986
OH,39039,1987
OH,39039,1988
OH,39039,1989
OH,39039,1990
OH,39039,1991
OH,39039,1992
OH,39039,1993
OH,39039,1994
OH,39039,1995
OH,39039,1996
OH,39039,1997
OH,39039,1998
OH,39039,1999
OH,39039,2000
OH,39039,2001
OH,39039,2002
OH,39039,2003
OH,39039,2004
OH,39039,2005
OH,39039,2006
OH,39039,2007
OH,39039,2008
OH,39039,2009
OH,39039,2010
OH,39039,2011
OH,39039,2012
OH,39039,2013
OH,39039,2014
OH,39039,2015
OH,39039,2016
OH,39039,2017
OH,39041,1970
OH,39041,1971
OH,39041,1972
OH,39041,1973
OH,39041,1974
OH,39041,1975
OH,39041,1976
OH,39041,1977
OH,39041,1978
OH,39041,1979
OH,39041,1980
OH,39041,1981
OH,39041,1982
OH,39041,1983
OH,39041,1984
OH,39041,1985
OH,39041,1986
OH,39041,1987
OH,39041,1988
OH,39041,1989
OH,39041,1990
OH,39041,1991
OH,39041,1992
OH,39041,1993
OH,39041,1994
OH,39041,1995
OH,39041,1996
OH,39041,1997
OH,39041,1998
OH,39041,1999
OH,39041,2000
OH,39041,2001
OH,39041,2002
OH,39041,2003
OH,39041,2004
OH,39041,2005
OH,39041,2006
OH,39041,2007
OH,39041,2008
OH,39041,2009
OH,39041,2010
OH,39041,2011
OH,39041,2012
OH,39041,2013
OH,39041,2014
OH,39041,2015
OH,39041,2016
OH,39041,2017
OH,39043,1970
OH,39043,1971
OH,39043,1972
OH,39043,1973
OH,39043,1974
OH,39043,1975
OH,39043,1976
OH,39043,1977
OH,39043,1978
OH,39043,1979
OH,39043,1980
OH,39043,1981
OH,39043,1982
OH,39043,1983
OH,39043,1984
OH,39043,1985
OH,39043,1986
OH,39043,1987
OH,39043,1988
OH,39043,1989
OH,39043,1990
OH,39043,1991
OH,39043,1992
OH,39043,1993
OH,39043,1994
OH,39043,1995
OH,39043,1996
OH,39043,1997
OH,39043,1998
OH,39043,1999
OH,39043,2000
OH,39043,2001
OH,39043,2002
OH,39043,2003
OH,39043,2004
OH,39043,2005
OH,39043,2006
OH,39043,2007
OH,39043,2008
OH,39043,2009
OH,39043,2010
OH,39043,2011
OH,39043,2012
OH,39043,2013
OH,39043,2014
OH,39043,2015
OH,39043,2016
OH,39043,2017
OH,39045,1970
OH,39045,1971
OH,39045,1972
OH,39045,1973
OH,39045,1974
OH,39045,1975
OH,39045,1976
OH,39045,1977
OH,39045,1978
OH,39045,1979
OH,39045,1980
OH,39045,1981
OH,39045,1982
OH,39045,1983
OH,39045,1984
OH,39045,1985
OH,39045,1986
OH,39045,1987
OH,39045,1988
OH,39045,1989
OH,39045,1990
OH,39045,1991
OH,39045,1992
OH,39045,1993
OH,39045,1994
OH,39045,1995
OH,39045,1996
OH,39045,1997
OH,39045,1998
OH,39045,1999
OH,39045,2000
OH,39045,2001
OH,39045,2002
OH,39045,2003
OH,39045,2004
OH,39045,2005
OH,39045,2006
OH,39045,2007
OH,39045,2008
OH,39045,2009
OH,39045,2010
OH,39045,2011
OH,39045,2012
OH,39045,2013
OH,39045,2014
OH,39045,2015
OH,39045,2016
OH,39045,2017
OH,39047,1970
OH,39047,1971
OH,39047,1972
OH,39047,1973
OH,39047,1974
OH,39047,1975
OH,39047,1976
OH,39047,1977
OH,39047,1978
OH,39047,1979
OH,39047,1980
OH,39047,1981
OH,39047,1982
OH,39047,1983
OH,39047,1984
OH,39047,1985
OH,39047,1986
OH,39047,1987
OH,39047,1988
OH,39047,1989
OH,39047,1990
OH,39047,1991
OH,39047,1992
OH,39047,1993
OH,39047,1994
OH,39047,1995
OH,39047,1996
OH,39047,1997
OH,39047,1998
OH,39047,1999
OH,39047,2000
OH,39047,2001
OH,39047,2002
OH,39047,2003
OH,39047,2004
OH,39047,2005
OH,39047,2006
OH,39047,2007
OH,39047,2008
OH,39047,2009
OH,39047,2010
OH,39047,2011
OH,39047,2012
OH,39047,2013
OH,39047,2014
OH,39047,2015
OH,39047,2016
OH,39047,2017
OH,39049,1970
OH,39049,1971
OH,39049,1972
OH,39049,1973
OH,39049,1974
OH,39049,1975
OH,39049,1976
OH,39049,1977
OH,39049,1978
OH,39049,1979
OH,39049,1980
OH,39049,1981
OH,39049,1982
OH,39049,1983
OH,39049,1984
OH,39049,1985
OH,39049,1986
OH,39049,1987
OH,39049,1988
OH,39049,1989
OH,39049,1990
OH,39049,1991
OH,39049,1992
OH,39049,1993
OH,39049,1994
OH,39049,1995
OH,39049,1996
OH,39049,1997
OH,39049,1998
OH,39049,1999
OH,39049,2000
OH,39049,2001
OH,39049,2002
OH,39049,2003
OH,39049,2004
OH,39049,2005
OH,39049,2006
OH,39049,2007
OH,39049,2008
OH,39049,2009
OH,39049,2010
OH,39049,2011
OH,39049,2012
OH,39049,2013
OH,39049,2014
OH,39049,2015
OH,39049,2016
OH,39049,2017
OH,39051,1970
OH,39051,1971
OH,39051,1972
OH,39051,1973
OH,39051,1974
OH,39051,1975
OH,39051,1976
OH,39051,1977
OH,39051,1978
OH,39051,1979
OH,39051,1980
OH,39051,1981
OH,39051,1982
OH,39051,1983
OH,39051,1984
OH,39051,1985
OH,39051,1986
OH,39051,1987
OH,39051,1988
OH,39051,1989
OH,39051,1990
OH,39051,1991
OH,39051,1992
OH,39051,1993
OH,39051,1994
OH,39051,1995
OH,39051,1996
OH,39051,1997
OH,39051,1998
OH,39051,1999
OH,39051,2000
OH,39051,2001
OH,39051,2002
OH,39051,2003
OH,39051,2004
OH,39051,2005
OH,39051,2006
OH,39051,2007
OH,39051,2008
OH,39051,2009
OH,39051,2010
OH,39051,2011
OH,39051,2012
OH,39051,2013
OH,39051,2014
OH,39051,2015
OH,39051,2016
OH,39051,2017
OH,39053,1970
OH,39053,1971
OH,39053,1972
OH,39053,1973
OH,39053,1974
OH,39053,1975
OH,39053,1976
OH,39053,1977
OH,39053,1978
OH,39053,1979
OH,39053,1980
OH,39053,1981
OH,39053,1982
OH,39053,1983
OH,39053,1984
OH,39053,1985
OH,39053,1986
OH,39053,1987
OH,39053,1988
OH,39053,1989
OH,39053,1990
OH,39053,1991
OH,39053,1992
OH,39053,1993
OH,39053,1994
OH,39053,1995
OH,39053,1996
OH,39053,1997
OH,39053,1998
OH,39053,1999
OH,39053,2000
OH,39053,2001
OH,39053,2002
OH,39053,2003
OH,39053,2004
OH,39053,2005
OH,39053,2006
OH,39053,2007
OH,39053,2008
OH,39053,2009
OH,39053,2010
OH,39053,2011
OH,39053,2012
OH,39053,2013
OH,39053,2014
OH,39053,2015
OH,39053,2016
OH,39053,2017
OH,39055,1970
OH,39055,1971
OH,39055,1972
OH,39055,1973
OH,39055,1974
OH,39055,1975
OH,39055,1976
OH,39055,1977
OH,39055,1978
OH,39055,1979
OH,39055,1980
OH,39055,1981
OH,39055,1982
OH,39055,1983
OH,39055,1984
OH,39055,1985
OH,39055,1986
OH,39055,1987
OH,39055,1988
OH,39055,1989
OH,39055,1990
OH,39055,1991
OH,39055,1992
OH,39055,1993
OH,39055,1994
OH,39055,1995
OH,39055,1996
OH,39055,1997
OH,39055,1998
OH,39055,1999
OH,39055,2000
OH,39055,2001
OH,39055,2002
OH,39055,2003
OH,39055,2004
OH,39055,2005
OH,39055,2006
OH,39055,2007
OH,39055,2008
OH,39055,2009
OH,39055,2010
OH,39055,2011
OH,39055,2012
OH,39055,2013
OH,39055,2014
OH,39055,2015
OH,39055,2016
OH,39055,2017
OH,39057,1970
OH,39057,1971
OH,39057,1972
OH,39057,1973
OH,39057,1974
OH,39057,1975
OH,39057,1976
OH,39057,1977
OH,39057,1978
OH,39057,1979
OH,39057,1980
OH,39057,1981
OH,39057,1982
OH,39057,1983
OH,39057,1984
OH,39057,1985
OH,39057,1986
OH,39057,1987
OH,39057,1988
OH,39057,1989
OH,39057,1990
OH,39057,1991
OH,39057,1992
OH,39057,1993
OH,39057,1994
OH,39057,1995
OH,39057,1996
OH,39057,1997
OH,39057,1998
OH,39057,1999
OH,39057,2000
OH,39057,2001
OH,39057,2002
OH,39057,2003
OH,39057,2004
OH,39057,2005
OH,39057,2006
OH,39057,2007
OH,39057,2008
OH,39057,2009
OH,39057,2010
OH,39057,2011
OH,39057,2012
OH,39057,2013
OH,39057,2014
OH,39057,2015
OH,39057,2016
OH,39057,2017
OH,39059,1970
OH,39059,1971
OH,39059,1972
OH,39059,1973
OH,39059,1974
OH,39059,1975
OH,39059,1976
OH,39059,1977
OH,39059,1978
OH,39059,1979
OH,39059,1980
OH,39059,1981
OH,39059,1982
OH,39059,1983
OH,39059,1984
OH,39059,1985
OH,39059,1986
OH,39059,1987
OH,39059,1988
OH,39059,1989
OH,39059,1990
OH,39059,1991
OH,39059,1992
OH,39059,1993
OH,39059,1994
OH,39059,1995
OH,39059,1996
OH,39059,1997
OH,39059,1998
OH,39059,1999
OH,39059,2000
OH,39059,2001
OH,39059,2002
OH,39059,2003
OH,39059,2004
OH,39059,2005
OH,39059,2006
OH,39059,2007
OH,39059,2008
OH,39059,2009
OH,39059,2010
OH,39059,2011
OH,39059,2012
OH,39059,2013
OH,39059,2014
OH,39059,2015
OH,39059,2016
OH,39059,2017
OH,39061,1970
OH,39061,1971
OH,39061,1972
OH,39061,1973
OH,39061,1974
OH,39061,1975
OH,39061,1976
OH,39061,1977
OH,39061,1978
OH,39061,1979
OH,39061,1980
OH,39061,1981
OH,39061,1982
OH,39061,1983
OH,39061,1984
OH,39061,1985
OH,39061,1986
OH,39061,1987
OH,39061,1988
OH,39061,1989
OH,39061,1990
OH,39061,1991
OH,39061,1992
OH,39061,1993
OH,39061,1994
OH,39061,1995
OH,39061,1996
OH,39061,1997
OH,39061,1998
OH,39061,1999
OH,39061,2000
OH,39061,2001
OH,39061,2002
OH,39061,2003
OH,39061,2004
OH,39061,2005
OH,39061,2006
OH,39061,2007
OH,39061,2008
OH,39061,2009
OH,39061,2010
OH,39061,2011
OH,39061,2012
OH,39061,2013
OH,39061,2014
OH,39061,2015
OH,39061,2016
OH,39061,2017
OH,39063,1970
OH,39063,1971
OH,39063,1972
OH,39063,1973
OH,39063,1974
OH,39063,1975
OH,39063,1976
OH,39063,1977
OH,39063,1978
OH,39063,1979
OH,39063,1980
OH,39063,1981
OH,39063,1982
OH,39063,1983
OH,39063,1984
OH,39063,1985
OH,39063,1986
OH,39063,1987
OH,39063,1988
OH,39063,1989
OH,39063,1990
OH,39063,1991
OH,39063,1992
OH,39063,1993
OH,39063,1994
OH,39063,1995
OH,39063,1996
OH,39063,1997
OH,39063,1998
OH,39063,1999
OH,39063,2000
OH,39063,2001
OH,39063,2002
OH,39063,2003
OH,39063,2004
OH,39063,2005
OH,39063,2006
OH,39063,2007
OH,39063,2008
OH,39063,2009
OH,39063,2010
OH,39063,2011
OH,39063,2012
OH,39063,2013
OH,39063,2014
OH,39063,2015
OH,39063,2016
OH,39063,2017
OH,39065,1970
OH,39065,1971
OH,39065,1972
OH,39065,1973
OH,39065,1974
OH,39065,1975
OH,39065,1976
OH,39065,1977
OH,39065,1978
OH,39065,1979
OH,39065,1980
OH,39065,1981
OH,39065,1982
OH,39065,1983
OH,39065,1984
OH,39065,1985
OH,39065,1986
OH,39065,1987
OH,39065,1988
OH,39065,1989
OH,39065,1990
OH,39065,1991
OH,39065,1992
OH,39065,1993
OH,39065,1994
OH,39065,1995
OH,39065,1996
OH,39065,1997
OH,39065,1998
OH,39065,1999
OH,39065,2000
OH,39065,2001
OH,39065,2002
OH,39065,2003
OH,39065,2004
