FIPS Code,Year,hs_degree_or_more,no_hs_degree
18125,2000,6615.0,2138.0
18125,2010,7618.0,1405.0
18125,2017,7783.0,824.0
18127,1970,25503.0,16677.0
18127,1980,48326.0,16517.0
18127,1990,65617.0,14008.0
18127,2000,83372.0,11090.0
18127,2010,100603.0,9068.0
18127,2017,112860.0,7280.0
18129,1970,5813.0,6105.0
18129,1980,9695.0,5429.0
18129,1990,12599.0,3914.0
18129,2000,14923.0,2748.0
18129,2010,16015.0,1620.0
18129,2017,16805.0,1124.0
18131,1970,3468.0,3468.0
18131,1980,4864.0,2838.0
18131,1990,5733.0,2241.0
18131,2000,7209.0,1829.0
18131,2010,7683.0,1408.0
18131,2017,7660.0,1036.0
18133,1970,7772.0,6397.0
18133,1980,11453.0,4900.0
18133,1990,14022.0,4415.0
18133,2000,18470.0,4270.0
18133,2010,21145.0,3533.0
18133,2017,22574.0,2268.0
18135,1970,8354.0,7860.0
18135,1980,11357.0,6272.0
18135,1990,12714.0,4980.0
18135,2000,14580.0,3730.0
18135,2010,15282.0,2517.0
18135,2017,15324.0,1724.0
18137,1970,5004.0,6450.0
18137,1980,7836.0,6032.0
18137,1990,10550.0,4781.0
18137,2000,13441.0,3586.0
18137,2010,16315.0,2648.0
18137,2017,17875.0,1863.0
18139,1970,5540.0,5431.0
18139,1980,6992.0,4193.0
18139,1990,8392.0,3012.0
18139,2000,9573.0,2447.0
18139,2010,10213.0,1506.0
18139,2017,10410.0,1232.0
18141,1970,70824.0,60275.0
18141,1980,95204.0,45707.0
18141,1990,117474.0,36969.0
18141,2000,136825.0,29235.0
18141,2010,149976.0,20849.0
18141,2017,161401.0,16220.0
18143,1970,3384.0,5379.0
18143,1980,5516.0,5842.0
18143,1990,7835.0,5225.0
18143,2000,10532.0,4228.0
18143,2010,12532.0,3762.0
18143,2017,13918.0,3073.0
18145,1970,10177.0,10163.0
18145,1980,14607.0,8416.0
18145,1990,18965.0,6620.0
18145,2000,22636.0,5715.0
18145,2010,25956.0,4078.0
18145,2017,28028.0,3419.0
18147,1970,4017.0,5299.0
18147,1980,6590.0,4624.0
18147,1990,8997.0,3512.0
18147,2000,10950.0,2541.0
18147,2010,12631.0,1953.0
18147,2017,13099.0,1057.0
18149,1970,4357.0,5971.0
18149,1980,6620.0,5963.0
18149,1990,8544.0,5716.0
18149,2000,11005.0,4285.0
18149,2010,12801.0,3001.0
18149,2017,13776.0,2412.0
18151,1970,6672.0,3942.0
18151,1980,10244.0,4007.0
18151,1990,13632.0,3624.0
18151,2000,17849.0,3321.0
18151,2010,20225.0,2480.0
18151,2017,22014.0,1722.0
18153,1970,5756.0,6380.0
18153,1980,8269.0,4911.0
18153,1990,9334.0,3268.0
18153,2000,11950.0,2832.0
18153,2010,12805.0,2228.0
18153,2017,13303.0,1669.0
18155,1970,1291.0,2453.0
18155,1980,2188.0,2101.0
18155,1990,3300.0,1715.0
18155,2000,4204.0,1685.0
18155,2010,5511.0,1496.0
18155,2017,5614.0,1139.0
18157,1970,34149.0,16262.0
18157,1980,45557.0,13764.0
18157,1990,58899.0,10249.0
18157,2000,70160.0,9751.0
18157,2010,85613.0,8924.0
18157,2017,95413.0,8272.0
18159,1970,5030.0,4227.0
18159,1980,6744.0,3238.0
18159,1990,8097.0,2414.0
18159,2000,9410.0,1837.0
18159,2010,9936.0,1240.0
18159,2017,9963.0,1015.0
18161,1970,1808.0,1768.0
18161,1980,2460.0,1495.0
18161,1990,3133.0,1264.0
18161,2000,3823.0,961.0
18161,2010,4302.0,736.0
18161,2017,4473.0,565.0
18163,1970,50579.0,44379.0
18163,1980,65316.0,36395.0
18163,1990,82136.0,27081.0
18163,2000,93243.0,18935.0
18163,2010,105400.0,13573.0
18163,2017,112656.0,10846.0
18165,1970,4380.0,5732.0
18165,1980,6816.0,4452.0
18165,1990,8044.0,3119.0
18165,2000,9266.0,2144.0
18165,2010,9872.0,1419.0
18165,2017,10083.0,817.0
18167,1970,31644.0,29461.0
18167,1980,44000.0,20378.0
18167,1990,50256.0,15884.0
18167,2000,54059.0,12655.0
18167,2010,59678.0,9516.0
18167,2017,61861.0,6520.0
18169,1970,10741.0,8016.0
18169,1980,13868.0,6839.0
18169,1990,16371.0,5637.0
18169,2000,18591.0,4153.0
18169,2010,18925.0,3137.0
18169,2017,19772.0,1849.0
18171,1970,2415.0,2437.0
18171,1980,3440.0,1851.0
18171,1990,3869.0,1534.0
18171,2000,4802.0,846.0
18171,2010,4842.0,1063.0
18171,2017,5598.0,448.0
18173,1970,8176.0,6969.0
18173,1980,16738.0,6742.0
18173,1990,22730.0,5638.0
18173,2000,29843.0,4728.0
18173,2010,37001.0,3207.0
18173,2017,42012.0,2247.0
18175,1970,4253.0,6280.0
18175,1980,6500.0,5996.0
18175,1990,9918.0,5071.0
18175,2000,13268.0,4380.0
18175,2010,15175.0,3714.0
18175,2017,17148.0,2450.0
18177,1970,22381.0,21269.0
18177,1980,28708.0,16313.0
18177,1990,33202.0,13401.0
18177,2000,36969.0,10353.0
18177,2010,38554.0,7969.0
18177,2017,40111.0,5447.0
18179,1970,7333.0,5479.0
18179,1980,10076.0,4531.0
18179,1990,12953.0,3443.0
18179,2000,15513.0,2254.0
18179,2010,16871.0,1804.0
18179,2017,17724.0,1273.0
18181,1970,6686.0,5249.0
18181,1980,9540.0,4770.0
18181,1990,11909.0,3383.0
18181,2000,13814.0,3015.0
18181,2010,15017.0,1899.0
18181,2017,15350.0,1642.0
18183,1970,7326.0,5138.0
18183,1980,10764.0,4338.0
18183,1990,13700.0,3669.0
18183,2000,17233.0,2762.0
18183,2010,20369.0,2109.0
18183,2017,21834.0,1941.0
19000,1970,908222.0,632366.0
19000,1980,1216146.0,483956.0
19000,1990,1422998.0,353800.0
19000,2000,1632420.0,263436.0
19000,2010,1825996.0,187633.0
19000,2017,1982557.0,148645.0
19001,1970,3339.0,2568.0
19001,1980,4137.0,1896.0
19001,1990,4471.0,1298.0
19001,2000,5000.0,695.0
19001,2010,4961.0,499.0
19001,2017,5058.0,227.0
19003,1970,2082.0,1862.0
19003,1980,2581.0,1106.0
19003,1990,2650.0,788.0
19003,2000,2647.0,484.0
19003,2010,2656.0,268.0
19003,2017,2486.0,158.0
19005,1970,4140.0,4240.0
19005,1980,5576.0,3347.0
19005,1990,6969.0,2216.0
19005,2000,8100.0,1846.0
19005,2010,8871.0,1141.0
19005,2017,8921.0,808.0
19007,1970,4296.0,4866.0
19007,1980,5967.0,3655.0
19007,1990,6666.0,2578.0
19007,2000,7657.0,1744.0
19007,2010,7870.0,1160.0
19007,2017,8018.0,702.0
19009,1970,2607.0,3002.0
19009,1980,3413.0,1972.0
19009,1990,3627.0,1431.0
19009,2000,3882.0,822.0
19009,2010,3909.0,493.0
19009,2017,3670.0,384.0
19011,1970,7210.0,5664.0
19011,1980,9526.0,4437.0
19011,1990,11371.0,3176.0
19011,2000,14548.0,2019.0
19011,2010,16428.0,1285.0
19011,2017,16871.0,996.0
19013,1970,41683.0,25090.0
19013,1980,56065.0,19811.0
19013,1990,60590.0,14811.0
19013,2000,67780.0,10621.0
19013,2010,73293.0,8596.0
19013,2017,77062.0,5889.0
19015,1970,8875.0,6623.0
19015,1980,11518.0,4803.0
19015,1990,13796.0,3279.0
19015,2000,15601.0,1928.0
19015,2010,16650.0,1410.0
19015,2017,18115.0,918.0
19017,1970,6919.0,5089.0
19017,1980,9990.0,4010.0
19017,1990,11301.0,3089.0
19017,2000,13007.0,1828.0
19017,2010,14792.0,1000.0
19017,2017,15870.0,643.0
19019,1970,6600.0,4760.0
19019,1980,8821.0,3721.0
19019,1990,10136.0,2791.0
19019,2000,11326.0,2057.0
19019,2010,12551.0,1252.0
19019,2017,12949.0,882.0
19021,1970,7377.0,4377.0
19021,1980,9294.0,3197.0
19021,1990,10282.0,2246.0
19021,2000,10358.0,2378.0
19021,2010,9846.0,2909.0
19021,2017,10358.0,2697.0
19023,1970,4826.0,4985.0
19023,1980,6774.0,3979.0
19023,1990,7587.0,2980.0
19023,2000,8678.0,1885.0
19023,2010,9410.0,1060.0
19023,2017,9503.0,656.0
19025,1970,4897.0,3740.0
19025,1980,5836.0,2750.0
19025,1990,6343.0,1694.0
19025,2000,6728.0,1149.0
19025,2010,6653.0,630.0
19025,2017,6647.0,431.0
19027,1970,5891.0,6259.0
19027,1980,8204.0,4775.0
19027,1990,10095.0,3442.0
19027,2000,11775.0,2299.0
19027,2010,12825.0,1338.0
19027,2017,13335.0,753.0
19029,1970,6128.0,4229.0
19029,1980,7517.0,3134.0
19029,1990,8380.0,2003.0
19029,2000,8842.0,1454.0
19029,2010,9013.0,733.0
19029,2017,8559.0,821.0
19031,1970,5806.0,4362.0
19031,1980,7883.0,3360.0
19031,1990,9170.0,2387.0
19031,2000,10784.0,1507.0
19031,2010,11762.0,1073.0
19031,2017,12637.0,587.0
19033,1970,17039.0,10629.0
19033,1980,21533.0,8172.0
19033,1990,25191.0,5797.0
19033,2000,27240.0,3975.0
19033,2010,28557.0,2507.0
19033,2017,28862.0,1928.0
19035,1970,6035.0,3672.0
19035,1980,7399.0,2579.0
19035,1990,7664.0,1761.0
19035,2000,7801.0,1117.0
19035,2010,7938.0,668.0
19035,2017,7706.0,564.0
19037,1970,4099.0,4016.0
19037,1980,5878.0,2882.0
19037,1990,6547.0,2157.0
19037,2000,7341.0,1456.0
19037,2010,7683.0,946.0
19037,2017,7690.0,522.0
19039,1970,2553.0,2206.0
19039,1980,3552.0,1770.0
19039,1990,4318.0,1243.0
19039,2000,5125.0,945.0
19039,2010,5611.0,708.0
19039,2017,5330.0,979.0
19041,1970,6792.0,3616.0
19041,1980,8740.0,2842.0
19041,1990,9727.0,1743.0
19041,2000,10288.0,1404.0
19041,2010,10853.0,827.0
19041,2017,10748.0,508.0
19043,1970,5452.0,6361.0
19043,1980,7836.0,4699.0
19043,1990,9290.0,3173.0
19043,2000,10522.0,2221.0
19043,2010,11603.0,1087.0
19043,2017,11166.0,1142.0
19045,1970,18094.0,12825.0
19045,1980,23626.0,9819.0
19045,1990,25816.0,7547.0
19045,2000,28385.0,4773.0
19045,2010,30048.0,3534.0
19045,2017,29870.0,2588.0
19047,1970,5321.0,4989.0
19047,1980,7098.0,3879.0
19047,1990,7890.0,2988.0
19047,2000,8692.0,2376.0
19047,2010,8664.0,2490.0
19047,2017,8788.0,1860.0
19049,1970,9316.0,5456.0
19049,1980,13400.0,4304.0
19049,1990,16204.0,3184.0
19049,2000,23713.0,2770.0
19049,2010,40962.0,2517.0
19049,2017,63283.0,2451.0
19051,1970,2429.0,2596.0
19051,1980,3494.0,1995.0
19051,1990,3913.0,1531.0
19051,2000,4401.0,1177.0
19051,2010,4615.0,919.0
19051,2017,4510.0,1188.0
19053,1970,2782.0,2713.0
19053,1980,3666.0,2026.0
19053,1990,3755.0,1475.0
19053,2000,4317.0,966.0
19053,2010,4496.0,751.0
19053,2017,4241.0,520.0
19055,1970,5146.0,4424.0
19055,1980,6748.0,3504.0
19055,1990,8732.0,2422.0
19055,2000,10029.0,1755.0
19055,2010,10900.0,1200.0
19055,2017,11093.0,949.0
19057,1970,15580.0,10900.0
19057,1980,19802.0,8211.0
19057,1990,22172.0,5934.0
19057,2000,24390.0,4035.0
19057,2010,25390.0,2531.0
19057,2017,25235.0,1917.0
19059,1970,4588.0,2963.0
19059,1980,7443.0,2498.0
19059,1990,8843.0,1670.0
19059,2000,10463.0,1267.0
19059,2010,11775.0,826.0
19059,2017,12715.0,456.0
19061,1970,23861.0,19857.0
19061,1980,34608.0,15846.0
19061,1990,41739.0,11950.0
19061,2000,48782.0,8454.0
19061,2010,56171.0,5619.0
19061,2017,62308.0,3976.0
19063,1970,4325.0,3289.0
19063,1980,5458.0,2361.0
19063,1990,5826.0,1616.0
19063,2000,5970.0,1295.0
19063,2010,6012.0,881.0
19063,2017,5827.0,851.0
19065,1970,8188.0,6569.0
19065,1980,10182.0,4826.0
19065,1990,10993.0,3358.0
19065,2000,12401.0,2231.0
19065,2010,12480.0,1601.0
19065,2017,12634.0,967.0
19067,1970,6955.0,4554.0
19067,1980,8378.0,3518.0
19067,1990,8986.0,2385.0
19067,2000,9836.0,1615.0
19067,2010,10195.0,1032.0
19067,2017,10134.0,741.0
19069,1970,4369.0,3704.0
19069,1980,5682.0,2580.0
19069,1990,6182.0,1601.0
19069,2000,6184.0,1178.0
19069,2010,6245.0,1189.0
19069,2017,6420.0,528.0
19071,1970,3358.0,2377.0
19071,1980,4133.0,1852.0
19071,1990,4344.0,1245.0
19071,2000,4726.0,831.0
19071,2010,4722.0,478.0
19071,2017,4497.0,241.0
19073,1970,4528.0,3097.0
19073,1980,5468.0,2187.0
19073,1990,5675.0,1315.0
19073,2000,6032.0,1016.0
19073,2010,5745.0,815.0
19073,2017,5793.0,425.0
19075,1970,4702.0,3575.0
19075,1980,6230.0,2635.0
19075,1990,6568.0,1691.0
19075,2000,7324.0,1141.0
19075,2010,8016.0,629.0
19075,2017,8224.0,356.0
19077,1970,3887.0,3641.0
19077,1980,5123.0,2644.0
19077,1990,5887.0,1662.0
19077,2000,6813.0,1163.0
19077,2010,7124.0,659.0
19077,2017,7166.0,437.0
19079,1970,6584.0,4040.0
19079,1980,8038.0,2992.0
19079,1990,8689.0,2241.0
19079,2000,9689.0,1405.0
19079,2010,9639.0,1139.0
19079,2017,9811.0,781.0
19081,1970,4331.0,3368.0
19081,1980,5811.0,2498.0
19081,1990,6472.0,1780.0
19081,2000,6935.0,1149.0
19081,2010,7238.0,794.0
19081,2017,7017.0,666.0
19083,1970,7615.0,5228.0
19083,1980,9062.0,4240.0
19083,1990,10051.0,2757.0
19083,2000,10809.0,1806.0
19083,2010,11002.0,1022.0
19083,2017,11511.0,817.0
19085,1970,4920.0,4571.0
19085,1980,6848.0,2995.0
19085,1990,7430.0,2325.0
19085,2000,8915.0,1572.0
19085,2010,9329.0,934.0
19085,2017,9462.0,704.0
19087,1970,6028.0,4241.0
19087,1980,7994.0,3341.0
19087,1990,9845.0,2608.0
19087,2000,11637.0,1872.0
19087,2010,12498.0,1345.0
19087,2017,12697.0,1234.0
19089,1970,3225.0,3484.0
19089,1980,4080.0,2729.0
19089,1990,4831.0,1796.0
19089,2000,5270.0,1375.0
19089,2010,5687.0,780.0
19089,2017,5873.0,508.0
19091,1970,4361.0,2786.0
19091,1980,5376.0,2270.0
19091,1990,5907.0,1475.0
19091,2000,6111.0,967.0
19091,2010,6160.0,685.0
19091,2017,6263.0,389.0
19093,1970,2956.0,2562.0
19093,1980,3764.0,1845.0
19093,1990,4210.0,1336.0
19093,2000,4545.0,804.0
19093,2010,4432.0,541.0
19093,2017,4410.0,330.0
19095,1970,4828.0,3980.0
19095,1980,6446.0,3060.0
19095,1990,7563.0,2341.0
19095,2000,9193.0,1372.0
19095,2010,10490.0,837.0
19095,2017,10820.0,730.0
19097,1970,5508.0,5672.0
19097,1980,7918.0,4755.0
19097,1990,9274.0,3567.0
19097,2000,11080.0,2516.0
19097,2010,12293.0,1591.0
19097,2017,12957.0,830.0
19099,1970,11469.0,8673.0
19099,1980,15384.0,6860.0
19099,1990,18024.0,5202.0
19099,2000,21955.0,3336.0
19099,2010,23607.0,2261.0
19099,2017,25136.0,1550.0
19101,1970,5167.0,3488.0
19101,1980,7574.0,2645.0
19101,1990,9221.0,1988.0
19101,2000,9595.0,1298.0
19101,2010,11069.0,688.0
19101,2017,11220.0,803.0
19103,1970,24283.0,7443.0
19103,1980,36122.0,6078.0
19103,1990,48063.0,4990.0
19103,2000,58876.0,3983.0
19103,2010,73068.0,3730.0
19103,2017,87069.0,3584.0
19105,1970,5978.0,4776.0
19105,1980,7962.0,3832.0
19105,1990,10108.0,2743.0
19105,2000,11755.0,2021.0
19105,2010,13402.0,1250.0
19105,2017,14119.0,859.0
19107,1970,4770.0,3582.0
19107,1980,5469.0,2644.0
19107,1990,6023.0,1822.0
19107,2000,6439.0,1228.0
19107,2010,6492.0,828.0
19107,2017,6531.0,456.0
19109,1970,7249.0,5299.0
19109,1980,8687.0,4108.0
19109,1990,9792.0,2580.0
19109,2000,10008.0,1686.0
19109,2010,10130.0,958.0
19109,2017,9785.0,654.0
19111,1970,13544.0,10907.0
19111,1980,17863.0,8148.0
19111,1990,19998.0,5794.0
19111,2000,21589.0,4239.0
19111,2010,22206.0,2743.0
19111,2017,22446.0,1411.0
19113,1970,57413.0,27404.0
19113,1980,75462.0,21768.0
19113,1990,91574.0,16312.0
19113,2000,112229.0,11667.0
19113,2010,130163.0,9158.0
19113,2017,148068.0,7801.0
19115,1970,3688.0,2365.0
19115,1980,4788.0,2242.0
19115,1990,5667.0,1760.0
19115,2000,6236.0,1592.0
19115,2010,6362.0,1292.0
19115,2017,6526.0,1056.0
19117,1970,3315.0,3024.0
19117,1980,4444.0,2123.0
19117,1990,4774.0,1419.0
19117,2000,5013.0,1323.0
19117,2010,5465.0,701.0
19117,2017,5603.0,463.0
19119,1970,3242.0,4016.0
19119,1980,4592.0,2979.0
19119,1990,5291.0,2229.0
19119,2000,5934.0,1605.0
19119,2010,6732.0,877.0
19119,2017,7316.0,408.0
19121,1970,4149.0,2868.0
19121,1980,5614.0,2208.0
19121,1990,6668.0,1506.0
19121,2000,8105.0,1149.0
19121,2010,9886.0,595.0
19121,2017,10982.0,340.0
19123,1970,6790.0,6270.0
19123,1980,8938.0,4907.0
19123,1990,10365.0,3493.0
19123,2000,11983.0,2521.0
19123,2010,13205.0,1533.0
19123,2017,13715.0,1001.0
19125,1970,7361.0,7729.0
19125,1980,11028.0,6312.0
19125,1990,13843.0,4946.0
19125,2000,17371.0,3313.0
19125,2010,19942.0,1728.0
19125,2017,20935.0,1313.0
19127,1970,14122.0,8798.0
19127,1980,18782.0,6375.0
19127,1990,20978.0,4657.0
19127,2000,21542.0,4637.0
19127,2010,22790.0,4170.0
19127,2017,22526.0,3915.0
19129,1970,3851.0,2698.0
19129,1980,5303.0,2688.0
19129,1990,6551.0,2057.0
19129,2000,8038.0,1624.0
19129,2010,9342.0,918.0
19129,2017,9582.0,499.0
19131,1970,4021.0,3402.0
19131,1980,5128.0,2330.0
19131,1990,5595.0,1770.0
19131,2000,6181.0,1139.0
19131,2010,6763.0,672.0
19131,2017,6679.0,561.0
19133,1970,3912.0,3448.0
19133,1980,4838.0,2707.0
19133,1990,5144.0,1902.0
19133,2000,5777.0,1295.0
19133,2010,5839.0,807.0
19133,2017,5770.0,432.0
19135,1970,2825.0,2826.0
19135,1980,3729.0,1986.0
19135,1990,4135.0,1332.0
19135,2000,4440.0,960.0
19135,2010,4819.0,708.0
19135,2017,4841.0,362.0
19137,1970,4567.0,3453.0
19137,1980,5906.0,2666.0
19137,1990,6637.0,1663.0
19137,2000,6648.0,1476.0
19137,2010,6560.0,1031.0
19137,2017,6615.0,604.0
19139,1970,10687.0,9692.0
19139,1980,15311.0,7747.0
19139,1990,18919.0,6321.0
19139,2000,21584.0,5293.0
19139,2010,24070.0,4101.0
19139,2017,26077.0,2862.0
19141,1970,5328.0,4787.0
19141,1980,6661.0,3676.0
19141,1990,7568.0,2722.0
19141,2000,8207.0,1967.0
19141,2010,9087.0,928.0
19141,2017,8832.0,902.0
19143,1970,2163.0,2706.0
19143,1980,3028.0,2035.0
19143,1990,3461.0,1336.0
19143,2000,3767.0,880.0
19143,2010,3855.0,622.0
19143,2017,3769.0,605.0
19145,1970,6667.0,4993.0
19145,1980,8434.0,3724.0
19145,1990,8952.0,2502.0
19145,2000,9960.0,1695.0
19145,2010,10086.0,1264.0
19145,2017,10534.0,811.0
19147,1970,4285.0,3122.0
19147,1980,5218.0,2295.0
19147,1990,5399.0,1625.0
19147,2000,5599.0,1093.0
19147,2010,5762.0,708.0
19147,2017,5631.0,427.0
19149,1970,6866.0,5812.0
19149,1980,9479.0,4625.0
19149,1990,11382.0,3211.0
19149,2000,13973.0,2021.0
19149,2010,15702.0,1208.0
19149,2017,16319.0,983.0
19151,1970,4364.0,2938.0
19151,1980,4945.0,2190.0
19151,1990,5277.0,1313.0
19151,2000,5200.0,802.0
19151,2010,4823.0,434.0
19151,2017,4527.0,419.0
19153,1970,104736.0,49233.0
19153,1980,139877.0,37624.0
19153,1990,178686.0,30479.0
19153,2000,215056.0,28402.0
19153,2010,258229.0,23927.0
19153,2017,304494.0,24017.0
19155,1970,24828.0,21041.0
19155,1980,33836.0,15719.0
19155,1990,40855.0,12109.0
19155,2000,47912.0,9101.0
19155,2010,55094.0,6685.0
19155,2017,57677.0,5962.0
19157,1970,6515.0,3755.0
19157,1980,8182.0,2997.0
19157,1990,9788.0,2204.0
19157,2000,10561.0,1615.0
19157,2010,11452.0,856.0
19157,2017,11538.0,622.0
19159,1970,2250.0,1831.0
19159,1980,2736.0,1318.0
19159,1990,2996.0,844.0
19159,2000,3131.0,650.0
19159,2010,3133.0,397.0
19159,2017,3020.0,193.0
19161,1970,5046.0,4101.0
19161,1980,5813.0,3096.0
19161,1990,6448.0,1891.0
19161,2000,6687.0,1259.0
19161,2010,6692.0,712.0
19161,2017,6464.0,438.0
19163,1970,42966.0,31217.0
19163,1980,66430.0,23056.0
19163,1990,76654.0,17460.0
19163,2000,88170.0,13979.0
19163,2010,101576.0,8485.0
19163,2017,111231.0,7106.0
19165,1970,4787.0,3661.0
19165,1980,6259.0,2686.0
19165,1990,6990.0,1856.0
19165,2000,7756.0,1201.0
19165,2010,7769.0,782.0
19165,2017,7846.0,479.0
19167,1970,6191.0,7940.0
19167,1980,9557.0,6625.0
19167,1990,12321.0,4854.0
19167,2000,14603.0,3569.0
19167,2010,17699.0,2347.0
19167,2017,19567.0,1789.0
19169,1970,20836.0,6506.0
19169,1980,29120.0,4907.0
19169,1990,34894.0,3434.0
19169,2000,39423.0,2725.0
19169,2010,45067.0,2176.0
19169,2017,50214.0,1526.0
19171,1970,6310.0,5407.0
19171,1980,7939.0,4031.0
19171,1990,8798.0,2808.0
19171,2000,10118.0,1893.0
19171,2010,10702.0,1290.0
19171,2017,10552.0,1045.0
19173,1970,2979.0,2672.0
19173,1980,3497.0,1923.0
19173,1990,3655.0,1217.0
19173,2000,3970.0,796.0
19173,2010,4017.0,450.0
19173,2017,3740.0,370.0
19175,1970,4781.0,3344.0
19175,1980,5805.0,2715.0
19175,1990,6615.0,1763.0
19175,2000,7284.0,1058.0
19175,2010,7665.0,829.0
19175,2017,7641.0,594.0
19177,1970,2830.0,2553.0
19177,1980,3516.0,1831.0
19177,1990,3841.0,1299.0
19177,2000,4402.0,920.0
19177,2010,4721.0,598.0
19177,2017,4483.0,589.0
19179,1970,12540.0,12247.0
19179,1980,16312.0,8784.0
19179,1990,17829.0,6197.0
19179,2000,19658.0,4462.0
19179,2010,20029.0,3906.0
19179,2017,21179.0,2908.0
19181,1970,9568.0,4393.0
19181,1980,15225.0,4204.0
19181,1990,19287.0,2876.0
19181,2000,23187.0,2569.0
19181,2010,28396.0,1473.0
19181,2017,33657.0,1238.0
19183,1970,6076.0,4793.0
19183,1980,8437.0,3772.0
19183,1990,9964.0,2985.0
19183,2000,11447.0,2429.0
19183,2010,13121.0,1752.0
19183,2017,14133.0,1176.0
19185,1970,2965.0,2563.0
19185,1980,3459.0,2025.0
19185,1990,3586.0,1416.0
19185,2000,3964.0,758.0
19185,2010,3865.0,539.0
19185,2017,3886.0,459.0
19187,1970,15907.0,10497.0
19187,1980,19516.0,7828.0
19187,1990,20764.0,5729.0
19187,2000,21887.0,4094.0
19187,2010,22364.0,3060.0
19187,2017,23032.0,2054.0
19189,1970,4143.0,3294.0
19189,1980,5450.0,2481.0
19189,1990,6204.0,1691.0
19189,2000,6782.0,990.0
19189,2010,6754.0,734.0
19189,2017,6807.0,396.0
19191,1970,5263.0,5725.0
19191,1980,7197.0,4501.0
19191,1990,9467.0,2918.0
19191,2000,10814.0,2050.0
19191,2010,12386.0,970.0
19191,2017,12789.0,647.0
19193,1970,33172.0,22736.0
19193,1980,42201.0,16687.0
19193,1990,48039.0,13270.0
19193,2000,52883.0,12049.0
19193,2010,55030.0,9182.0
19193,2017,59103.0,8374.0
19195,1970,2901.0,2526.0
19195,1980,3891.0,1908.0
19195,1990,4263.0,1208.0
19195,2000,4709.0,767.0
19195,2010,4819.0,538.0
19195,2017,5037.0,303.0
19197,1970,6125.0,4135.0
19197,1980,7286.0,3033.0
19197,1990,7677.0,2214.0
19197,2000,8340.0,1542.0
19197,2010,8126.0,1103.0
19197,2017,8194.0,644.0
20000,1970,733890.0,492098.0
20000,1980,1017867.0,370235.0
20000,1990,1272664.0,293272.0
20000,2000,1463408.0,237799.0
20000,2010,1649220.0,188859.0
20000,2017,1768151.0,158369.0
20001,1970,4453.0,4690.0
20001,1980,6279.0,3315.0
20001,1990,7011.0,2434.0
20001,2000,7725.0,1567.0
20001,2010,7919.0,1041.0
20001,2017,7913.0,629.0
20003,1970,2409.0,2735.0
20003,1980,3263.0,2204.0
20003,1990,3649.0,1547.0
20003,2000,4470.0,989.0
20003,2010,4852.0,634.0
20003,2017,4520.0,708.0
20005,1970,5755.0,4516.0
20005,1980,7162.0,3224.0
20005,1990,8092.0,2350.0
20005,2000,8785.0,1590.0
20005,2010,9261.0,1058.0
20005,2017,9412.0,625.0
20007,1970,2616.0,1739.0
20007,1980,3030.0,1290.0
20007,1990,3171.0,825.0
20007,2000,3128.0,518.0
20007,2010,3218.0,250.0
20007,2017,2607.0,241.0
20009,1970,10053.0,6872.0
20009,1980,13201.0,5435.0
20009,1990,14909.0,4212.0
20009,2000,15025.0,3240.0
20009,2010,15704.0,2685.0
20009,2017,15563.0,1797.0
20011,1970,4809.0,4757.0
20011,1980,6460.0,3726.0
20011,1990,7276.0,2571.0
20011,2000,8392.0,1573.0
20011,2010,8723.0,1160.0
20011,2017,8433.0,966.0
20013,1970,4088.0,3381.0
20013,1980,5076.0,2509.0
20013,1990,5757.0,1590.0
20013,2000,5989.0,1091.0
20013,2010,6085.0,685.0
20013,2017,6019.0,417.0
20015,1970,13232.0,8378.0
20015,1980,19572.0,7027.0
20015,1990,26031.0,6094.0
20015,2000,32801.0,4759.0
20015,2010,38764.0,3221.0
20015,2017,41972.0,2578.0
20017,1970,1251.0,950.0
20017,1980,1476.0,723.0
20017,1990,1624.0,460.0
20017,2000,1813.0,268.0
20017,2010,1759.0,202.0
20017,2017,1695.0,122.0
20019,1970,1456.0,1749.0
20019,1980,2059.0,1380.0
20019,1990,2228.0,934.0
20019,2000,2478.0,580.0
20019,2010,2301.0,370.0
20019,2017,2140.0,271.0
20021,1970,5853.0,7086.0
20021,1980,8106.0,5728.0
20021,1990,9715.0,4132.0
20021,2000,11814.0,2890.0
20021,2010,12549.0,2018.0
20021,2017,12060.0,1350.0
20023,1970,1227.0,1408.0
20023,1980,1569.0,909.0
20023,1990,1711.0,596.0
20023,2000,1930.0,327.0
20023,2010,1848.0,218.0
20023,2017,1679.0,203.0
20025,1970,1132.0,760.0
20025,1980,1350.0,443.0
20025,1990,1433.0,284.0
20025,2000,1434.0,206.0
20025,2010,1375.0,151.0
20025,2017,1276.0,79.0
20027,1970,3357.0,2914.0
20027,1980,4490.0,1890.0
20027,1990,4906.0,1403.0
20027,2000,5243.0,783.0
20027,2010,5608.0,336.0
20027,2017,5341.0,326.0
20029,1970,4412.0,3658.0
20029,1980,5672.0,2263.0
20029,1990,5693.0,1801.0
20029,2000,5909.0,1000.0
20029,2010,5681.0,727.0
20029,2017,5714.0,247.0
20031,1970,2403.0,2395.0
20031,1980,3607.0,2198.0
20031,1990,4300.0,1289.0
20031,2000,5157.0,775.0
20031,2010,5512.0,466.0
20031,2017,5524.0,370.0
20033,1970,1045.0,681.0
20033,1980,1267.0,448.0
20033,1990,1268.0,358.0
